ID,Forward,Side,Capture Time,Result Time,Active
0,6.651734810052669,-1.502437843571645,1696808021.597054,1696808023.0608516,True
0,6.653862918908313,-1.4647858864354903,1696808021.7637663,1696808024.3687863,True
0,6.553948206334522,1.4918795303054484,1696808023.0247343,1696808025.624321,True
0,6.374544854304274,1.561251976563293,1696808024.327292,1696808026.9114025,True
0,6.190000505923325,1.5335755765513546,1696808025.4876447,1696808028.1527324,True
0,6.127181548307965,-1.2448600556307485,1696808026.8083172,1696808029.4367433,True
0,5.621722414842552,-1.424378078141087,1696808028.0940018,1696808030.6354306,True
0,5.559202592420953,1.2284806810089404,1696808029.4068742,1696808031.8526251,True
0,5.306267068180731,1.2031506112908716,1696808030.5648084,1696808033.0455673,True
0,5.1751132917621625,-0.9882777988116326,1696808031.8362672,1696808034.23461,True
0,4.967846574198944,-0.954112953340565,1696808032.9196556,1696808035.3847375,True
0,4.738573688571804,-0.8482877306512917,1696808034.1071057,1696808036.5648932,True
0,4.576612600316267,-0.8288197202911133,1696808035.280929,1696808037.7231236,True
0,4.619213175294377,-0.846367623028791,1696808036.4186242,1696808038.864215,True
0,4.7036305701472525,1.0157494452735272,1696808037.6227653,1696808040.032309,True
0,4.794828440612713,-1.1665904262496443,1696808038.7102334,1696808041.1935306,True
0,4.866815183680438,1.2319525281161174,1696808040.031578,1696808042.3741934,True
0,4.851171274111287,1.2379851204084529,1696808041.0732543,1696808043.5552247,True
0,5.05208840301491,-1.1432960164967378,1696808042.3638299,1696808044.7583647,True
0,5.279150861787355,1.1205253144513536,1696808043.5501447,1696808045.972427,True
0,5.39078213454116,0.9823458403831798,1696808044.710635,1696808047.164488,True
0,5.656311094716312,-0.9182767166322657,1696808045.8627298,1696808048.3800712,True
0,5.809981039202298,1.1732371144258003,1696808047.1016526,1696808049.5530121,True
0,6.107382172380497,-1.2391697990405703,1696808048.3628752,1696808050.7347443,True
0,6.236276929872522,-1.2406488348665907,1696808049.502678,1696808051.932801,True
0,6.456645654529563,1.3181873342890071,1696808050.6181657,1696808053.128438,True
0,6.604116221682093,-1.398908569438471,1696808051.7964315,1696808054.382809,True
0,6.835525357450429,-1.5575158681910362,1696808053.033032,1696808055.633856,True
