ID,Forward,Side,Capture Time,Result Time,Active
0,6.697077620847043,0.19979170506257057,1696809782.4511552,1696809783.6988165,True
1,10.928066569665171,1.4834389240488761,1696809782.4511552,1696809783.7009044,False
0,6.627576700705674,-0.3582320485498112,1696809782.623551,1696809784.740006,True
1,10.877565863449544,1.672262340236299,1696809782.623551,1696809784.740354,False
0,6.726571486551955,-0.09119828280444639,1696809783.5854685,1696809785.7914221,True
1,11.316606001183121,-0.4649620435866521,1696809783.5854685,1696809785.7921343,False
0,6.492828679756002,0.9646846066494497,1696809784.7239604,1696809786.851262,True
1,11.184813246089467,-0.6804487853746709,1696809784.7239604,1696809786.8515491,False
0,6.757779293372432,0.01696735993859799,1696809785.7705092,1696809787.9289186,True
1,11.108325924191156,0.7616776593545945,1696809785.7705092,1696809787.9296124,False
0,6.294781054223798,-0.95366183074597,1696809786.7496862,1696809788.9874148,True
1,10.992943008049643,-1.0873918511334182,1696809786.7496862,1696809788.987714,False
0,6.231725480548599,1.0282723506752056,1696809787.8720207,1696809790.1400006,True
1,10.82763451561429,1.0682071913762035,1696809787.8720207,1696809790.140437,False
0,6.519621818183409,0.3474019113021959,1696809788.859156,1696809791.2148397,True
1,10.31237738984878,1.7858001887680355,1696809788.859156,1696809791.2184548,False
0,5.844848331886929,-1.4014143126605552,1696809790.0195146,1696809792.3764546,True
1,10.116472113215776,1.9248422826842746,1696809790.0195146,1696809792.3771515,False
0,5.703887696582301,1.6312360599300078,1696809791.175015,1696809793.6125734,True
1,10.797109031597033,1.1893541784250043,1696809791.175015,1696809793.6129193,False
0,5.368525793976256,1.969393431778087,1696809792.29536,1696809794.6929748,True
1,10.400429597936393,2.089150257240343,1696809792.29536,1696809794.6980414,False
0,4.937986533912669,-2.108336480860131,1696809793.5740426,1696809795.762232,True
1,9.506098285598267,-2.8724077348101353,1696809793.5740426,1696809795.7625117,False
0,4.840070462568531,2.0732734667505537,1696809794.6664832,1696809796.867996,True
1,9.265995957738998,-2.7631231612858675,1696809794.6664832,1696809796.8682632,False
0,4.547659271275024,-2.131740110042573,1696809795.6118033,1696809798.0036836,True
1,9.29931654907916,-2.5767552705427645,1696809795.6118033,1696809798.0040343,False
1,9.135167906252917,-2.6551365321824028,1696809796.852199,1696809799.1103756,True
