ID,Forward,Side,Capture Time,Result Time,Active
0,7.661968754932547,0.06598259397036449,1696808176.5341837,1696808178.0911531,True
0,7.658538907535607,-0.048179989803387564,1696808176.7006476,1696808179.459889,True
0,7.486977248114957,0.8436255668560219,1696808177.9728408,1696808180.7667222,True
0,6.985862961435744,1.3117441091175548,1696808179.4296162,1696808182.0457106,True
0,7.073492839596946,-0.6520354936166187,1696808180.630517,1696808183.2427528,True
0,6.685744500748127,1.1197685863808566,1696808181.9866095,1696808184.3795667,True
0,6.548984013007916,-0.9796769735076188,1696808183.150794,1696808185.4687655,True
0,6.2560162459683255,-1.222390981795236,1696808184.2772396,1696808186.5864272,True
0,5.931882015698743,1.2728321841982657,1696808185.4065309,1696808187.7116861,True
0,5.913428725578697,-1.2723476797634827,1696808186.5861466,1696808188.7573104,True
0,5.53165166802307,-1.487001012548249,1696808187.6372387,1696808189.7323067,True
0,5.36341562533531,-1.47512414579818,1696808188.6007924,1696808190.7202952,True
0,5.119708898952017,-1.5996296791059867,1696808189.6469538,1696808191.6848226,True
0,4.940002852121612,-1.6022221160327932,1696808190.6111703,1696808192.660223,True
0,4.607777168978534,-1.6362450065057523,1696808191.680421,1696808193.578582,True
0,4.484841028924213,-1.6775471057568574,1696808192.5207222,1696808194.508015,True
0,4.310215250375592,-1.6647055656083753,1696808193.4765737,1696808195.458414,True
0,4.068196634975844,-1.6914983752098807,1696808194.4519296,1696808196.4243724,True
0,3.9232384474701334,-1.6521460809243456,1696808195.3310983,1696808197.3916018,True
0,3.6911928960351306,-1.6682735463627123,1696808196.3196301,1696808198.320484,True
0,3.51599599202098,-1.6365850620712135,1696808197.311737,1696808199.2888143,True
0,3.3004677815320775,-1.6454781566017718,1696808198.2793617,1696808200.2924337,True
