ID,Forward,Side,Capture Time,Result Time,Active
0,5.9421226682227175,-1.9139308207452947,1696806983.5979733,1696806984.5865965,True
0,5.955222303021498,-1.9134347834814052,1696806983.7812698,1696806985.3797328,True
0,5.927611812568761,-1.937412835919258,1696806984.5813334,1696806986.150866,True
0,7.003622689293174,0.11536067942052257,1696806985.2351053,1696806986.9333117,True
0,5.835280633613093,-1.7421434380027045,1696806986.1236181,1696806987.7435894,True
0,5.804085754843391,-1.65198213872404,1696806986.8054917,1696806988.524037,True
0,5.773254415180576,-1.611538281266128,1696806987.6337016,1696806989.4124615,True
0,5.583817766025305,-1.891970505861052,1696806988.453099,1696806990.3456655,True
0,5.304353129002993,-1.998811939091582,1696806989.3740928,1696806991.140402,True
0,5.245462717915823,1.9826376637033252,1696806990.2052186,1696806991.8872435,True
0,5.1644938690176465,1.9706544730904911,1696806991.0308414,1696806992.6662054,True
0,5.141679763522302,-1.8566167556483977,1696806991.8357635,1696806993.4885836,True
0,5.035637264215845,1.7780873115632383,1696806992.6638484,1696806994.303437,True
0,4.998133370800617,-1.6726900786503627,1696806993.3785648,1696806995.1588633,True
0,4.863116170975211,-1.675101020270118,1696806994.1593473,1696806996.0428312,True
0,4.790891696588549,1.5775676045937532,1696806995.0378,1696806996.9185195,True
0,4.659093945228064,1.5813623006566297,1696806996.0164804,1696806997.7599118,True
0,4.57247822572071,-1.530582866656212,1696806996.9052045,1696806998.6035743,True
0,4.435271740481786,-1.5732228693730717,1696806997.632863,1696806999.4366229,True
0,4.3752070153896705,-1.5575955267791348,1696806998.4629622,1696807000.2643569,True
0,4.251270317822203,-1.5493582915193589,1696806999.3369694,1696807001.136434,True
0,4.1623701965312945,1.5442865708560836,1696807000.1331427,1696807001.9512286,True
0,4.070780772480738,-1.5344762566541612,1696807001.0259018,1696807002.7691705,True
0,3.9457095170544836,-1.5491249187316873,1696807001.834381,1696807003.552802,True
0,3.8267146039617117,-1.574725003714132,1696807002.6429834,1696807004.3268144,True
0,3.6667852014625852,-1.5784909808617702,1696807003.4964707,1696807005.0932548,True
0,3.596804356126308,1.6007048341248398,1696807004.3212538,1696807005.8844414,True
0,3.494684796326193,-1.6033353270910755,1696807005.001975,1696807006.6957889,True
0,3.414375171912903,-1.5939899323132318,1696807005.8096852,1696807007.5150597,True
0,3.2808853052380638,1.6039774332652086,1696807006.594745,1696807008.3698173,True
0,3.1809361394823537,-1.599400951350739,1696807007.3970819,1696807009.1712506,True
0,3.0014451439979424,-1.6009807317226,1696807008.33837,1696807010.0094118,True
0,2.9718950408045957,-1.5911764588733928,1696807009.0180507,1696807010.8360438,True
