ID,Forward,Side,Capture Time,Result Time,Active
0,7.424788905042729,-0.9113978240610299,1696808095.7848175,1696808097.308854,True
0,6.789126744367513,1.795308245896099,1696808095.9556668,1696808098.624738,True
0,6.907935026316516,1.5211026585732086,1696808097.2265508,1696808099.9560747,True
0,6.914790938321982,1.4948648337345214,1696808098.5254474,1696808101.2271216,True
0,6.49497005504034,-1.685465358381427,1696808099.802096,1696808102.5371034,True
0,6.127835566771366,1.7782826198342965,1696808101.114381,1696808103.846862,True
0,6.423934429373262,1.1593786568330016,1696808102.443116,1696808105.1448863,True
0,5.8750380718889295,-1.521999340740175,1696808103.713932,1696808106.4188867,True
0,5.641548482223503,-1.4923761564786993,1696808105.0194855,1696808107.6880507,True
0,5.333069848491457,1.4858363529619831,1696808106.35529,1696808108.916077,True
0,5.246950353256513,1.2883806885256197,1696808107.656229,1696808110.0764031,True
0,5.118852451202764,-1.3760295579400257,1696808108.8061984,1696808111.2453983,True
0,5.087973340171862,-1.3940531793461068,1696808109.972003,1696808112.4107497,True
0,5.080744662005491,-1.402193493236035,1696808111.2409847,1696808113.6215537,True
0,5.098360018116613,-1.3891795067543988,1696808112.285743,1696808114.7940435,True
0,5.139256444608397,1.2926896555703942,1696808113.5941944,1696808115.9765728,True
0,5.017886807247288,1.2470866536512242,1696808114.651247,1696808117.219903,True
0,4.852066404434245,1.1301131537289348,1696808115.8982134,1696808118.4259546,True
0,4.674855613056872,1.026361310164128,1696808117.1792796,1696808119.6009612,True
0,4.646138717722601,1.0643909868608536,1696808118.3400738,1696808120.783583,True
0,4.693823326302418,-1.1527874452313545,1696808119.4603412,1696808121.9988363,True
0,4.763613957822453,-1.1525835938364608,1696808120.7690551,1696808123.187831,True
0,4.780885258021997,-1.1677275486796455,1696808121.8447187,1696808124.3754323,True
0,5.082693766346937,1.1442219498640387,1696808123.1783633,1696808125.5620713,True
0,5.218878564272274,-1.1755902468682096,1696808124.2440414,1696808126.8280988,True
0,5.317413506933033,1.3863687109029355,1696808125.431351,1696808128.0699825,True
