ID,Forward,Side,Capture Time,Result Time,Active
0,6.79150899579402,0.02885554881394208,1696808970.9035807,1696808972.1302352,True
1,10.876768891046023,1.1848465192422155,1696808970.9035807,1696808972.1313322,False
0,6.789544942905035,0.042533121458626165,1696808971.0777743,1696808973.1717305,True
1,11.05072665311523,0.9308893956376014,1696808971.0777743,1696808973.1720698,False
0,6.39822732943775,0.9686242954344066,1696808972.0403585,1696808974.218816,True
0,6.293073975359232,0.9741593415732913,1696808973.1713297,1696808975.2248046,True
0,6.239393355074111,1.0331719216765527,1696808974.1507938,1696808976.2408128,True
0,6.216707407406667,1.0258962810113585,1696808975.0984986,1696808977.2774918,True
0,6.803705109129212,0.011957873133873859,1696808976.1214302,1696808978.358328,True
0,6.3543547261001665,-1.1251828465163725,1696808977.2425523,1696808979.4144216,True
0,6.0195060703166225,1.4509561206737973,1696808978.2428489,1696808980.4982917,True
0,5.701604506156729,1.9958112878078387,1696808979.3650992,1696808981.6197047,True
0,5.3627400294411505,-2.307242282669694,1696808980.4824846,1696808982.6462767,True
1,10.187492455227328,-2.9750055834309435,1696808980.4824846,1696808982.646571,False
0,5.1618043823105015,-2.4041250724244145,1696808981.494295,1696808983.6660466,True
1,9.844079023538303,-2.989194223064909,1696808981.494295,1696808983.6663623,False
0,5.014462739791807,-2.302082229964333,1696808982.4967637,1696808984.6807938,True
1,9.64786572735751,2.860996367175097,1696808982.4967637,1696808984.6811104,False
0,4.803863754432324,-2.231632100063585,1696808983.6453762,1696808985.745978,True
1,9.585378184533313,-2.822613307050519,1696808983.6453762,1696808985.7464025,False
0,4.737497846928492,-2.1102390356818406,1696808984.561377,1696808986.8066504,True
1,9.806700113561847,-2.247307206752954,1696808984.561377,1696808986.807049,False
0,4.605394735721134,1.9675698213327881,1696808985.7061963,1696808987.8792093,True
0,4.4410713017438,-1.873299310852001,1696808986.702464,1696808988.9489424,True
1,9.086549303843897,-2.2006162881004476,1696808986.702464,1696808988.949241,False
0,4.242096677125295,-1.8354175533363257,1696808987.8202415,1696808990.057664,True
1,9.096942575105937,-1.9726387674314754,1696808987.8202415,1696808990.0579667,False
0,4.133208876694556,-1.7307778945003873,1696808988.8044045,1696808991.1585858,True
1,9.328433705844729,-1.2805624298967813,1696808988.8044045,1696808991.1668572,False
0,3.8582762741835253,-1.7126286705500962,1696808989.9507108,1696808992.2703784,True
1,8.708316254237419,1.5220499331755575,1696808989.9507108,1696808992.270705,False
0,3.692840063675681,-1.6311117749698871,1696808991.0787272,1696808993.3436499,True
1,8.417209911424385,1.434727633326425,1696808991.0787272,1696808993.3443174,False
0,3.455276886210008,-1.606562995768226,1696808992.1880417,1696808994.4649663,True
1,8.603081257567874,1.0347428120576867,1696808992.1880417,1696808994.4707243,False
